gene,theta_glm,theta_asp,log2_ratio,underdisp,celltype,condition,chromosome
3110009E18Rik,877.985504167922,0.828173114674158,10.050047296205468,FALSE,Cardiomyocyte,F1_Aged,1
3110056K07Rik,959.634025092298,0.333833355156269,11.489136166139703,FALSE,Cardiomyocyte,F1_Aged,12
3110082I17Rik,961.495473771039,0.830123913982412,10.177735908315626,FALSE,Cardiomyocyte,F1_Aged,5
3222401L13Rik,822.677156951607,0.32145109813253,11.32150690426435,FALSE,Cardiomyocyte,F1_Aged,18
3300002I08Rik,956.979956974033,1.70830420093698,9.129779154679746,FALSE,Cardiomyocyte,F1_Aged,2
3425401B19Rik,967.308520685589,0.407832650731703,11.211779574937232,FALSE,Cardiomyocyte,F1_Aged,14
4631405J19Rik,936.101555109228,0.404108469360184,11.177703180458558,FALSE,Cardiomyocyte,F1_Aged,2
4632427E13Rik,12.2266426429407,0.170744207229102,6.1620395282499105,FALSE,Cardiomyocyte,F1_Aged,7
4732440D04Rik,1.59731016897313,0.187167781787044,3.0932336582088937,FALSE,Cardiomyocyte,F1_Aged,1
4732465J04Rik,848.035803245715,1.08873156977569,9.60533174475937,FALSE,Cardiomyocyte,F1_Aged,10
4732471J01Rik,962.239406609463,0.548755675949719,10.776013583516214,FALSE,Cardiomyocyte,F1_Aged,7
4732491K20Rik,962.196956269279,0.557694748689846,10.752638248524056,FALSE,Cardiomyocyte,F1_Aged,17
4833420G17Rik,1e-6,0.31603025129765,-17.269707703291278,TRUE,Cardiomyocyte,F1_Aged,13
4833439L19Rik,957.703538362279,2.28621465341975,8.710473827262845,FALSE,Cardiomyocyte,F1_Aged,13
4921504A21Rik,942.535362649374,0.771969659249704,10.253785018389525,FALSE,Cardiomyocyte,F1_Aged,5
4921511C10Rik,944.882995805979,2.38008834647485,8.632976151726053,FALSE,Cardiomyocyte,F1_Aged,3
4921524J17Rik,970.025470938766,0.502091066737899,10.91585498623953,FALSE,Cardiomyocyte,F1_Aged,8
4930402D18Rik,337.825144893251,1.02618063840375,8.362846791847106,FALSE,Cardiomyocyte,F1_Aged,15
4930412C18Rik,1e-6,0.461381352950375,-17.815603299008508,TRUE,Cardiomyocyte,F1_Aged,4
4930428N03Rik,1e-6,0.564230326041423,-18.105927240803418,TRUE,Cardiomyocyte,F1_Aged,14
4930432B10Rik,949.162886035326,0.53873126964198,10.78287149179223,FALSE,Cardiomyocyte,F1_Aged,10
4930447C04Rik,1e-6,1.10853370783025,-19.08022251050882,TRUE,Cardiomyocyte,F1_Aged,12
4930453N24Rik,957.703538362279,0.504366552153932,10.89088795350036,FALSE,Cardiomyocyte,F1_Aged,16
4930458D05Rik,1e-6,0.447607109968986,-17.77187665039822,TRUE,Cardiomyocyte,F1_Aged,5
4930470G03Rik,954.703878887415,0.420573214759235,11.148477205349947,FALSE,Cardiomyocyte,F1_Aged,13
4930473A02Rik,924.085312701316,3.43285675161284,8.072472163386372,FALSE,Cardiomyocyte,F1_Aged,2
4930481A15Rik,1e-6,0.277366823734773,-17.081440910870143,TRUE,Cardiomyocyte,F1_Aged,19
4930506C21Rik,981.486898391017,0.293268163106932,11.708527914343152,FALSE,Cardiomyocyte,F1_Aged,17
4930511M06Rik,948.369460959594,0.950198804295197,9.96300258301367,FALSE,Cardiomyocyte,F1_Aged,18
4930512B01Rik,916.387633511594,0.716739290258209,10.320291820811427,FALSE,Cardiomyocyte,F1_Aged,12
4930512H18Rik,986.463086647314,0.413089391889147,11.221591847779823,FALSE,Cardiomyocyte,F1_Aged,8
4930517O19Rik,954.590455647962,0.720179190667942,10.372308280839086,FALSE,Cardiomyocyte,F1_Aged,14
4930522O17Rik,1e-6,0.446221905366745,-17.767405045864805,TRUE,Cardiomyocyte,F1_Aged,4
4930523C07Rik,962.055110990133,0.566629394466578,10.729495835801238,FALSE,Cardiomyocyte,F1_Aged,1
4930544I03Rik,151.110969362419,1.09861392179648,7.1037787986095395,FALSE,Cardiomyocyte,F1_Aged,12
4930549G23Rik,961.837096698747,0.872945193857103,10.105684123550743,FALSE,Cardiomyocyte,F1_Aged,18
4930551O13Rik,929.613071789417,1.29151953775233,9.491415961355932,FALSE,Cardiomyocyte,F1_Aged,2
4930557K07Rik,937.226557063416,1.06331233271857,9.783687239161342,FALSE,Cardiomyocyte,F1_Aged,6
4930558N01Rik,953.573615503937,0.905186331551483,10.040912210827551,FALSE,Cardiomyocyte,F1_Aged,7
4930567K20Rik,1e-6,0.460009441790074,-17.811307083753817,TRUE,Cardiomyocyte,F1_Aged,10
4930581F22Rik,954.107595452931,0.915677086640369,10.025095758004815,FALSE,Cardiomyocyte,F1_Aged,9
4930594M22Rik,915.312153306027,0.582958588048255,10.616652246459713,FALSE,Cardiomyocyte,F1_Aged,14
4931414P19Rik,948.369460959594,0.656426652396462,10.496597478123453,FALSE,Cardiomyocyte,F1_Aged,14
4932441J04Rik,946.904235445162,0.996035846981897,9.89280369946176,FALSE,Cardiomyocyte,F1_Aged,5
4933406I18Rik,788.593708065413,0.770966702905347,9.998396061627624,FALSE,Cardiomyocyte,F1_Aged,7
4933424G05Rik,919.461425201835,2.97576010548485,8.271386529536056,FALSE,Cardiomyocyte,F1_Aged,18
4933427D14Rik,881.513731551168,0.828872781813685,10.054614899658759,FALSE,Cardiomyocyte,F1_Aged,11
4933431K23Rik,899.47508702003,0.727078104003838,10.272755276087413,FALSE,Cardiomyocyte,F1_Aged,8
4933434E20Rik,962.140343289917,0.409296445252192,11.19888197343845,FALSE,Cardiomyocyte,F1_Aged,3
5031425E22Rik,6.51116629529418,0.180454717767147,5.173199445925173,FALSE,Cardiomyocyte,F1_Aged,5
5330438D12Rik,962.741296643958,0.38674174961622,11.281558216731076,FALSE,Cardiomyocyte,F1_Aged,10
5330439K02Rik,933.685881394387,16.165018202085,5.8519901429531895,FALSE,Cardiomyocyte,F1_Aged,15
5430402O13Rik,961.99541609321,0.600856284658487,10.644791942360476,FALSE,Cardiomyocyte,F1_Aged,6
5430405H02Rik,961.85157902509,0.614458181360286,10.612281403296384,FALSE,Cardiomyocyte,F1_Aged,2
5430431A17Rik,681.610240170999,0.215236986873198,11.628798578431166,FALSE,Cardiomyocyte,F1_Aged,7
5730480H06Rik,951.78818844598,0.694792806917244,10.419839942586025,FALSE,Cardiomyocyte,F1_Aged,5
5730507A11Rik,904.459614834885,1.51348052769051,9.223041210731733,FALSE,Cardiomyocyte,F1_Aged,2
5830417I10Rik,1e-6,0.295660713005855,-17.17358790682681,TRUE,Cardiomyocyte,F1_Aged,3
5830418P13Rik,956.501438750137,1.17656223361485,9.66704447058964,FALSE,Cardiomyocyte,F1_Aged,9
6030443J06Rik,964.812150271861,0.59835560414687206,10.655026814490995,FALSE,Cardiomyocyte,F1_Aged,5
6030458C11Rik,962.3211473597,0.54881988615144806,10.775967332672137,FALSE,Cardiomyocyte,F1_Aged,15
6230400D17Rik,961.69887334043494,0.505437018341827,10.893835329062597,FALSE,Cardiomyocyte,F1_Aged,14
6430548M08Rik,959.331250978578,0.556225936186142,10.75213972964467,FALSE,Cardiomyocyte,F1_Aged,8
6430590A07Rik,961.755728132785,0.471280464132724,10.994865863126012,FALSE,Cardiomyocyte,F1_Aged,3
6530409C15Rik,955.329813722797,0.454696161718308,11.036877176183362,FALSE,Cardiomyocyte,F1_Aged,6
6720427I07Rik,969.722031932,0.370433849730365,11.35413571757696,FALSE,Cardiomyocyte,F1_Aged,13
6820431F20Rik,979.635659225035,0.262756336209399,11.86429853087898,FALSE,Cardiomyocyte,F1_Aged,8
9230114K14Rik,957.64634257879,0.812763044083375,10.202440675223693,FALSE,Cardiomyocyte,F1_Aged,5
9330111N05Rik,894.52002138879,3.16784210702054,8.141469079628703,FALSE,Cardiomyocyte,F1_Aged,13
9330136K24Rik,908.314599808837,2.12965921893921,8.736424989841678,FALSE,Cardiomyocyte,F1_Aged,17
9330158H04Rik,958.205937258119,0.639347540008578,10.549517410013202,FALSE,Cardiomyocyte,F1_Aged,6
9330159M07Rik,1e-6,0.229132203848466,-16.805827010148462,TRUE,Cardiomyocyte,F1_Aged,9
9330162G02Rik,962.262949239931,0.302162573802576,11.636885714486233,FALSE,Cardiomyocyte,F1_Aged,7
9430037G07Rik,1e-6,0.454765905908808,-17.79476774533709,TRUE,Cardiomyocyte,F1_Aged,9
9430038I01Rik,951.972307852212,0.522887333825502,10.830201010884425,FALSE,Cardiomyocyte,F1_Aged,7
9530026P05Rik,2.97213734218908,0.297837331134208,3.3188999269854933,FALSE,Cardiomyocyte,F1_Aged,6
9630014M24Rik,888.23794175185,1.19240542675378,9.540926333618556,FALSE,Cardiomyocyte,F1_Aged,18
9630050E16Rik,950.356482437683,0.566665532238973,10.71175306341823,FALSE,Cardiomyocyte,F1_Aged,14
9930024M15Rik,952.982196998353,0.498532138476441,10.900544142477703,FALSE,Cardiomyocyte,F1_Aged,10
A330023F24Rik,947.212365637901,0.377329618546529,11.29364302873276,FALSE,Cardiomyocyte,F1_Aged,1
A330032B11Rik,963.245979905612,0.554492827547341,10.762517145144177,FALSE,Cardiomyocyte,F1_Aged,19
A330102I10Rik,341.080982661763,0.936096322416757,8.509240078039106,FALSE,Cardiomyocyte,F1_Aged,13
A430033K04Rik,945.931706751937,0.728920751401767,10.341756363706288,FALSE,Cardiomyocyte,F1_Aged,5
A430046D13Rik,961.817401064279,0.641191584183538,10.550789573779968,FALSE,Cardiomyocyte,F1_Aged,10
A530016L24Rik,944.138904633305,0.509841200186266,10.854732623425493,FALSE,Cardiomyocyte,F1_Aged,12
A630072M18Rik,961.424293784706,0.647176540601579,10.536796002983797,FALSE,Cardiomyocyte,F1_Aged,5
A730017L22Rik,1e-6,0.553163881024882,-18.077350040940523,TRUE,Cardiomyocyte,F1_Aged,2
A730056A06Rik,948.091151847289,2.33030592647823,8.668361975543,FALSE,Cardiomyocyte,F1_Aged,7
A930002C04Rik,1e-6,1.73370766139138,-19.72543005261326,TRUE,Cardiomyocyte,F1_Aged,13
A930005H10Rik,962.119292737598,0.540256880202321,10.798351859964994,FALSE,Cardiomyocyte,F1_Aged,3
A930007I19Rik,958.481799403914,0.460244316422,11.024132282603166,FALSE,Cardiomyocyte,F1_Aged,19
A930015D03Rik,962.040789510754,0.453418959787685,11.051034449516582,FALSE,Cardiomyocyte,F1_Aged,17
A930029G22Rik,951.002009465675,0.431103399136203,11.107195391337045,FALSE,Cardiomyocyte,F1_Aged,17
A930033H14Rik,962.026067984949,0.598247369254545,10.651115714166705,FALSE,Cardiomyocyte,F1_Aged,10
A930037H05Rik,916.387633511594,0.596435492789855,10.585373744907024,FALSE,Cardiomyocyte,F1_Aged,11
AA465934,944.138904633305,0.399942466009051,11.204987332826903,FALSE,Cardiomyocyte,F1_Aged,11
AA672651,957.64634257879,0.330256714969451,11.501684991400415,FALSE,Cardiomyocyte,F1_Aged,8
AI480526,879.763457749738,0.469981467920441,10.870293024417332,FALSE,Cardiomyocyte,F1_Aged,5
AI839979,1e-6,0.334762973534943,-17.352784751431702,TRUE,Cardiomyocyte,F1_Aged,5
AU020206,801.958160233342,1.20646443043166,9.376596584171002,FALSE,Cardiomyocyte,F1_Aged,7
AU040320,990.645750460945,0.439458457031021,11.138423462253533,FALSE,Cardiomyocyte,F1_Aged,4
AW011738,961.115204886701,0.928568360107197,10.015483980134963,FALSE,Cardiomyocyte,F1_Aged,4
AW146154,960.31976467663,1.43239645375809,9.388939202571617,FALSE,Cardiomyocyte,F1_Aged,7
AW554918,988.261214737182,0.693211839678377,10.477378331565829,FALSE,Cardiomyocyte,F1_Aged,18
Aaas,1e-6,0.656354165506925,-18.32411716863587,TRUE,Cardiomyocyte,F1_Aged,15
Aagab,959.161800261963,1.27383378660401,9.556452218610662,FALSE,Cardiomyocyte,F1_Aged,9
Aak1,3.71824860481545,0.166025227632175,4.485140549830224,FALSE,Cardiomyocyte,F1_Aged,6
Aamdc,965.806160879834,0.577970047292531,10.706520728045522,FALSE,Cardiomyocyte,F1_Aged,7
Aars1,955.425795795325,0.53297990006245,10.80784428181522,FALSE,Cardiomyocyte,F1_Aged,Unknown
Aarsd1,957.107554419725,0.393282169817884,11.2488968932003,FALSE,Cardiomyocyte,F1_Aged,11
Aasdh,960.586241297753,0.817047576151967,10.199277577070703,FALSE,Cardiomyocyte,F1_Aged,5
Aasdhppt,950.577254759904,0.377774943477743,11.297057332902716,FALSE,Cardiomyocyte,F1_Aged,9
Aatf,962.314464369818,0.472131374973775,10.993101285410972,FALSE,Cardiomyocyte,F1_Aged,11
Abca1,958.602969730227,0.405174905286113,11.208169312044777,FALSE,Cardiomyocyte,F1_Aged,4
Abca12,934.922086652453,1.54683330004697,9.239383671129016,FALSE,Cardiomyocyte,F1_Aged,1
Abca3,959.104029496764,0.817124473671892,10.196913963867761,FALSE,Cardiomyocyte,F1_Aged,17
Abca5,959.494990235002,0.619239830391971,10.597558959473492,FALSE,Cardiomyocyte,F1_Aged,11
Abca8a,962.108439383963,0.302517215006494,11.634961784186068,FALSE,Cardiomyocyte,F1_Aged,11
Abca8b,956.277852908216,1.86011727709441,9.005891695908916,FALSE,Cardiomyocyte,F1_Aged,11
Abcb10,960.000832027464,0.740777592081067,10.339777535927016,FALSE,Cardiomyocyte,F1_Aged,8
Abcb1b,907.056283029785,1.70799456590494,9.05274403481201,FALSE,Cardiomyocyte,F1_Aged,5
Abcb4,981.858714293181,0.566953147395302,10.758067665872275,FALSE,Cardiomyocyte,F1_Aged,5
Abcb8,961.85157902509,0.620686029461551,10.597732580433716,FALSE,Cardiomyocyte,F1_Aged,5
Abcb9,911.930941087742,0.834966674583651,10.092988516688338,FALSE,Cardiomyocyte,F1_Aged,5
Abcc1,891.484000645627,0.29827008358188,11.5453690726633,FALSE,Cardiomyocyte,F1_Aged,16
Abcc4,964.136602750705,0.753184225554611,10.322017153537436,FALSE,Cardiomyocyte,F1_Aged,14
Abcc5,654.259880346508,0.265960062168386,11.264433048763006,FALSE,Cardiomyocyte,F1_Aged,16
Abcc8,988.551275037322,0.521793456471115,10.887618467890595,FALSE,Cardiomyocyte,F1_Aged,7
Abcc9,946.338321570736,0.291903874072592,11.662642033617976,FALSE,Cardiomyocyte,F1_Aged,6
Abcd2,839.042292023841,13.9518958501241,5.910210349254908,FALSE,Cardiomyocyte,F1_Aged,15
Abcd3,15.6920881409118,0.216766177939292,6.1777472999001,FALSE,Cardiomyocyte,F1_Aged,3
Abce1,962.205423655206,0.388692048575653,11.273497911022321,FALSE,Cardiomyocyte,F1_Aged,8
Abcf3,960.650504935838,0.346211778275568,11.438136970790206,FALSE,Cardiomyocyte,F1_Aged,16
Abcg2,957.412949789075,0.629637101777434,10.570402759574922,FALSE,Cardiomyocyte,F1_Aged,6
Abhd12,962.653833645329,0.510218538982014,10.88168324193019,FALSE,Cardiomyocyte,F1_Aged,2
Abhd13,955.231580563932,0.37755749610809,11.304934637774632,FALSE,Cardiomyocyte,F1_Aged,8
Abhd14b,960.650504935838,0.504832031440125,10.89398963496651,FALSE,Cardiomyocyte,F1_Aged,9
Abhd17b,961.769111508219,1.12364898567307,9.741354074739759,FALSE,Cardiomyocyte,F1_Aged,19
Abhd17c,953.431403297442,0.536532077379496,10.795246314421806,FALSE,Cardiomyocyte,F1_Aged,7
Abhd18,8.16391074157475,0.262004562155684,4.961591241374377,FALSE,Cardiomyocyte,F1_Aged,3
Abhd2,351.624045820486,0.648274424542375,9.083211138498502,FALSE,Cardiomyocyte,F1_Aged,7
Abhd4,930.33160279204,0.942513071103672,9.94701516416709,FALSE,Cardiomyocyte,F1_Aged,14
Abhd5,960.146856561526,0.566871250160488,10.726015724945764,FALSE,Cardiomyocyte,F1_Aged,9
Abhd6,980.57288988012,0.574460439360091,10.737199106364786,FALSE,Cardiomyocyte,F1_Aged,14
Abi1,860.068477102578,0.28956190151202,11.536359037785719,FALSE,Cardiomyocyte,F1_Aged,2
Abi2,953.712240244912,0.453479896232547,11.038296543804934,FALSE,Cardiomyocyte,F1_Aged,1
Abi3bp,845.825698812713,2.96189557493231,8.15769532135133,FALSE,Cardiomyocyte,F1_Aged,16
Abl2,991.299708769121,0.452146642517213,11.098311651206815,FALSE,Cardiomyocyte,F1_Aged,1
Ablim1,0.116600548850018,0.0975370016005538,0.2575506331267351,FALSE,Cardiomyocyte,F1_Aged,19
Ablim2,978.691188523451,0.401202780546119,11.252302796224901,FALSE,Cardiomyocyte,F1_Aged,5
Ablim3,886.598407125087,0.598499450069301,10.532712724760497,FALSE,Cardiomyocyte,F1_Aged,18
Abra,2.19012277592596,0.346410030608852,2.6604556317621357,FALSE,Cardiomyocyte,F1_Aged,15
Abraxas1,914.210975694203,0.592993606180959,10.590292443550798,FALSE,Cardiomyocyte,F1_Aged,5
Abraxas2,961.837096698747,0.372021143224192,11.336188361253566,FALSE,Cardiomyocyte,F1_Aged,7
Abtb2,2.63491959000143,0.235688431791156,3.4828005079026543,FALSE,Cardiomyocyte,F1_Aged,2
Abtb3,959.952948704381,1.29186918421826,9.537358780706244,FALSE,Cardiomyocyte,F1_Aged,10
Acaa2,989.325938819745,0.659317773053405,10.551254028766467,FALSE,Cardiomyocyte,F1_Aged,18
Acaca,991.186168276954,0.394521910708819,11.294831258570673,FALSE,Cardiomyocyte,F1_Aged,11
Acacb,0.542358871726859,0.127158787864415,2.0926079251005523,FALSE,Cardiomyocyte,F1_Aged,5
Acad10,836.564157731426,0.374036932183981,11.127075888897476,FALSE,Cardiomyocyte,F1_Aged,5
Acad11,989.709273762906,0.374358981708705,11.368362861021081,FALSE,Cardiomyocyte,F1_Aged,9
Acad12,962.12995263794,0.405245269024978,11.213217151391824,FALSE,Cardiomyocyte,F1_Aged,5
Acadl,14.1296513435477,0.249531632722607,5.823353661864444,FALSE,Cardiomyocyte,F1_Aged,1
Acadm,35.9092070149394,0.224305960149285,7.32273563685821,FALSE,Cardiomyocyte,F1_Aged,3
Acadsb,985.774986824388,0.363218350261514,11.406201597213975,FALSE,Cardiomyocyte,F1_Aged,7
Acadvl,931.720050670157,0.494356811305255,10.880125198414273,FALSE,Cardiomyocyte,F1_Aged,11
Acap2,962.196536643732,0.470401912629665,10.998218899668274,FALSE,Cardiomyocyte,F1_Aged,16
Acat1,29.9176629293418,0.262379123122269,6.833195287733302,FALSE,Cardiomyocyte,F1_Aged,9
Acbd3,961.058678279177,0.416394721919922,11.172453558501294,FALSE,Cardiomyocyte,F1_Aged,1
Acbd5,961.009288382007,1.20126753157471,9.643847879178274,FALSE,Cardiomyocyte,F1_Aged,2
Acbd6,982.521466910889,0.642672639493042,10.578186916345127,FALSE,Cardiomyocyte,F1_Aged,1
Acer2,924.085312701316,0.904160549081197,9.997229769364488,FALSE,Cardiomyocyte,F1_Aged,4
Acer3,965.660988832177,0.934925655257588,10.012447891880385,FALSE,Cardiomyocyte,F1_Aged,7
Acin1,938.122735519111,0.387083132061238,11.242913802795183,FALSE,Cardiomyocyte,F1_Aged,14
Ackr3,778.413447126687,0.550108415279701,10.466602324138258,FALSE,Cardiomyocyte,F1_Aged,1
Acly,903.121038467504,0.661846433143435,10.414204950282821,FALSE,Cardiomyocyte,F1_Aged,11
Aco1,959.805740404715,0.483994563461862,10.953532904595585,FALSE,Cardiomyocyte,F1_Aged,4
Aco2,1.2261301695627,0.164342855425872,2.8993239022043995,FALSE,Cardiomyocyte,F1_Aged,15
Acot11,905.568652572375,0.54798719199104,10.690463498103737,FALSE,Cardiomyocyte,F1_Aged,4
Acot13,722.044160134522,0.320354365427939,11.138198208042464,FALSE,Cardiomyocyte,F1_Aged,13
Acot7,976.716050883751,0.470103327719034,11.020742529750477,FALSE,Cardiomyocyte,F1_Aged,4
Acox1,6.20302084329463,0.2339354911312,4.728782378698887,FALSE,Cardiomyocyte,F1_Aged,11
Acsf2,951.78818844598,0.855311794259016,10.1199727163324,FALSE,Cardiomyocyte,F1_Aged,11
Acsl1,6.01962347866573,0.216209384081219,4.799165771230831,FALSE,Cardiomyocyte,F1_Aged,8
Acsl6,956.781490942313,1.18707799486199,9.654629728817703,FALSE,Cardiomyocyte,F1_Aged,11
Acsm5,1e-6,0.317059680510101,-17.274399450742294,TRUE,Cardiomyocyte,F1_Aged,7
Acss1,1.73377856985438,0.24371551646083,2.8306445584238973,FALSE,Cardiomyocyte,F1_Aged,2
Acss2,961.898159932745,0.62524186455477,10.587251756191852,FALSE,Cardiomyocyte,F1_Aged,2
Acss3,924.085312701316,1.54141371363816,9.227627173076323,FALSE,Cardiomyocyte,F1_Aged,10
Actb,960.611078328802,0.361801635800404,11.374533814535457,FALSE,Cardiomyocyte,F1_Aged,5
Actc1,1.08483380881884,0.216067743917508,2.3279130807621575,FALSE,Cardiomyocyte,F1_Aged,2
Actc1dt,666.389045186333,0.342403294231907,10.926448175886618,FALSE,Cardiomyocyte,F1_Aged,Unknown
Actg1,1e-6,0.298075088775052,-17.1853211235356,TRUE,Cardiomyocyte,F1_Aged,11
Actl6a,958.481799403914,0.637624063257443,10.553826984257983,FALSE,Cardiomyocyte,F1_Aged,3
